model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,14,54.0,54,True,True,stop,272,1176
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,15,22.0,22,True,True,stop,273,538
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,16,8.0,8,True,True,stop,270,649
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,17,-50.0,-50,True,True,stop,273,2214
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,18,53.0,53,True,True,stop,270,1160
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,19,-3.0,-3,True,True,stop,269,928
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,20,46.0,46,True,True,stop,270,1097
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,21,-12.0,-12,True,True,stop,273,576
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,22,14.0,14,True,True,stop,270,461
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18,True,True,stop,275,308
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,24,-16.0,-16,True,True,stop,270,639
gpt-5.5,level-3,linear_programming__non_trivial_linear_programming,LP,25,-92.0,-92,True,True,stop,273,1004
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-2.0854430379746836,-2.0854430379746836,True,True,stop,374,1119
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-2.267857142857143,-2.27,True,True,stop,374,1167
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-3.102040816326531,-3.1020408163265305,True,True,stop,374,1161
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.978200186542491,-2.98,True,True,stop,374,4460
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-4.37037037037037,-4.37,True,True,stop,374,1320
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-5.8690476190476195,-5.869047619,True,True,stop,374,1185
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-5.932140496555659,-5.93,True,True,stop,374,5499
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-3.7461830986738054,-3.75,True,True,stop,374,5307
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-1.3703703703703702,-1.37,True,True,stop,374,1157
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-2.838597117140402,-2.84,True,True,stop,374,4828
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-3.504427210346366,-3.5,True,True,stop,374,4915
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-0.09932659932659932,-0.0993,True,True,stop,374,653
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2451219512195122,-1.2451219512,True,True,stop,374,1158
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-5.283077369215324,-5.28,True,True,stop,374,6849
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6751726767334925,-0.68,True,True,stop,374,3651
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-8.536368763972927,-8.54,True,True,stop,374,6775
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-1.5681818181818188,-2.0,True,False,stop,374,608
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-2.383116883116883,-2.38,True,True,stop,374,1003
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-2.3396416798409985,-2.34,True,True,stop,374,4820
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-0.1863905325443787,-0.1863905325,True,True,stop,374,1135
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.0470588235294114,-1.0470588235,True,True,stop,374,1077
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-0.7334153263918096,-0.73,True,True,stop,374,3762
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.3055555555555556,-0.3055555556,True,True,stop,374,1151
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.35600000000000004,-0.356,True,True,stop,374,648
gpt-5.5,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-7.450111920115676,-7.45,True,True,stop,374,9807
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,1,469.28155017465974,469.28,True,True,stop,337,3418
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,2,2.7082233983921604,2.7082,True,True,stop,334,3162
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,3,146.5129695895551,146.51,True,True,stop,332,3369
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,4,10.697089091630449,10.7,True,True,stop,337,3074
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,5,72.1478873439763,72.15,True,True,stop,340,2333
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,6,22.295626722529054,22.3,True,True,stop,338,3134
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,7,20.092150203865835,20.09,True,True,stop,337,1722
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,8,301.9939207718449,301.99,True,True,stop,335,3799
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,9,127.14040563620361,127.14,True,True,stop,339,2339
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,10,-0.8503144653429787,-0.85,True,True,stop,335,1172
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,11,19.275373142578204,19.2753731343,True,True,stop,336,2270
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,12,468.90679053032596,468.91,True,True,stop,331,3494
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,13,519.7417297572247,519.74,True,True,stop,333,3903
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,14,42.80132290094066,42.8,True,True,stop,335,6627
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,15,198.5528000834889,198.55,True,True,stop,338,2355
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,16,37.61093668677289,37.61,True,True,stop,336,2622
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,17,42.32795079668754,42.33,True,True,stop,337,3506
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,18,200.8333333549236,200.83,True,True,stop,337,1915
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,19,108.61673554742998,108.62,True,True,stop,338,3349
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,20,180.8299421509396,180.83,True,True,stop,330,1849
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,21,227.28414941995788,227.28,True,True,stop,331,2574
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,22,32.51382488527179,32.51,True,True,stop,336,2556
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,23,16.822055959533817,16.82,True,True,stop,336,1763
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,24,29.27771931502913,29.28,True,True,stop,331,2196
gpt-5.5,level-3,quadratic_programming__quadratic_programming,QP,25,10.44019138850691,10.44,True,True,stop,333,1691
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,1,30.989660390663403,30.99,True,True,stop,310,4899
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,2,8.805879972403162,8.81,True,True,stop,311,2695
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,3,3.663812884861762,3.66,True,True,stop,292,2396
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,4,18.33260959919707,18.33,True,True,stop,286,2799
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,5,3.9021761993029935,3.902176,True,True,stop,295,2272
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,6,10.37383753678764,10.37,True,True,stop,310,1993
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,7,9.989308657585795,9.99,True,True,stop,305,4803
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,8,4.82956413106959,4.83,True,True,stop,293,1562
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,9,2.065564841677853,2.07,True,True,stop,303,2797
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,10,5.264296053843266,5.2643,True,True,stop,301,2212
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,11,6.001471360208248,6.0,True,True,stop,296,3835
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,12,25.652743387318573,25.65,True,True,stop,301,4075
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,13,8.831760868875497,8.831760866,True,True,stop,294,672
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,14,23.965652915463124,23.97,True,True,stop,312,5783
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,15,1.893987984077169,1.936,True,False,stop,292,683
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,16,1.527197666803188,1.53,True,True,stop,297,3349
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,17,51.53706926006997,51.54,True,True,stop,311,6209
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,18,6.637338237614702,6.64,True,True,stop,297,7458
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,19,15.2292730957685,15.23,True,True,stop,301,2799
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,20,4.862645161855597,4.86,True,True,stop,310,3610
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,21,2.6499253114130523,2.65,True,True,stop,305,3300
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,22,6.296602916362355,6.3,True,True,stop,304,1445
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,23,18.949078792969143,18.95,True,True,stop,294,1519
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,24,6.031831289662035,6.03,True,True,stop,299,3280
gpt-5.5,level-4,geometric__basic_geometric_programming,GP,25,46.544152500879285,46.54,True,True,stop,300,5247
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,1,-9.0,-9,True,True,stop,285,2028
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,2,107.0,107,True,True,stop,282,1940
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,3,-26.0,-26,True,True,stop,285,1225
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,4,37.0,37,True,True,stop,283,1766
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,5,2.0,2,True,True,stop,288,1211
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,6,31.0,31,True,True,stop,288,1476
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,7,10.0,10,True,True,stop,288,928
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,8,-11.0,-11,True,True,stop,286,2004
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,9,-51.0,-51,True,True,stop,290,680
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,10,-16.0,-16,True,True,stop,287,1092
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,11,-129.0,-129,True,True,stop,288,1233
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,12,-64.0,-64,True,True,stop,287,1606
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,13,26.0,26,True,True,stop,285,2081
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,14,88.0,88,True,True,stop,287,1102
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,15,16.0,16,True,True,stop,281,1993
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,16,1.0,1,True,True,stop,286,1362
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,17,-58.0,-58,True,True,stop,283,1016
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,18,-18.0,-18,True,True,stop,285,619
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,19,12.0,12,True,True,stop,285,547
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,20,42.0,42,True,True,stop,285,1031
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,21,32.0,32,True,True,stop,284,670
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,22,-129.0,-129,True,True,stop,287,2329
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,23,12.0,12,True,True,stop,287,3252
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,24,-156.0,-156,True,True,stop,285,1668
gpt-5.5,level-4,linear_programming__non_trivial_linear_programming,LP,25,4.0,4,True,True,stop,284,1719
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-0.6527777777777778,-0.6805555556,True,False,stop,433,648
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-7.333043888860684,,False,,length,433,16000
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-2.8858695652173916,-2.88587,True,True,stop,433,1284
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.359016917940804,-2.36,True,True,stop,433,2629
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-0.5702341137123744,-1.1036789297658862,True,False,stop,433,631
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-1.408488063660478,-1.41,True,True,stop,433,1270
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-1.0053830995272894,-1.01,True,True,stop,433,5126
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-0.323943661971831,-0.323943661971831,True,True,stop,433,1420
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-3.5815669350448647,-3.58,True,True,stop,433,5067
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-8.176561169027849,-8.18,True,True,stop,433,4260
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.9268558951965065,-0.9269,True,True,stop,433,976
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-0.44646962832125514,-0.45,True,True,stop,433,9460
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.6789542632656407,-1.68,True,True,stop,433,4303
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.7584613476067013,-2.76,True,True,stop,433,6871
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-1.646341463414634,-1.6463414634,True,True,stop,433,1105
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.075471698113207,-2.0754716981,True,True,stop,433,1192
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-4.82628958427384,-4.83,True,True,stop,433,4993
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-4.357142857142857,-4.357142857142857,True,True,stop,433,1119
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-8.625955763374638,-8.63,True,True,stop,433,5508
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-7.067888682790947,-7.07,True,True,stop,433,5714
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-6.9508962690351614,-6.95,True,True,stop,433,6111
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-0.4728260869565218,-0.47282608695652173,True,True,stop,433,907
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.8516746411483253,-0.8516746411,True,True,stop,433,1098
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-1.9731512122637183,-1.97,True,True,stop,433,6362
gpt-5.5,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.8900990099009904,-1.8900990099,True,True,stop,433,1493
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,1,43.498100666611094,43.5,True,True,stop,356,2288
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,2,300.30384621433706,300.30384615384617,True,True,stop,346,4365
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,3,50.87500000108809,50.875,True,True,stop,349,1521
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,4,146.73106152507924,146.73,True,True,stop,351,2370
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,5,41.85457064186488,41.85,True,True,stop,352,3076
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,6,49.49999999999946,49.5,True,True,stop,351,1709
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,7,73.85147476886699,73.85,True,True,stop,356,3354
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,8,134.5320404989256,134.53,True,True,stop,350,2540
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,9,12.724481329270606,12.72448,True,True,stop,353,2701
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,10,30.848571428127517,30.85,True,True,stop,352,3164
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,11,104.66089979132082,104.66,True,True,stop,346,2494
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,12,132.55197390577683,132.55,True,True,stop,346,4372
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,13,25.088152985393073,25.09,True,True,stop,347,2131
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,14,22.95867768666089,22.958677685950413,True,True,stop,352,2797
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,15,131.52000001709354,131.52,True,True,stop,347,3103
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,16,99.71590911344391,99.7159,True,True,stop,349,1141
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,17,55.764171713980666,55.76,True,True,stop,350,2603
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,18,124.3804256229725,124.38,True,True,stop,349,2366
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,19,20.686704527264528,20.69,True,True,stop,348,5545
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,20,60.484848489806765,60.48,True,True,stop,351,1625
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,21,30.490822030473268,30.49,True,True,stop,351,2724
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,22,6.945308930228182,6.95,True,True,stop,354,3128
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,23,54.63030399528724,54.63,True,True,stop,357,2380
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,24,328.9484912046852,328.95,True,True,stop,351,3175
gpt-5.5,level-4,quadratic_programming__quadratic_programming,QP,25,118.77044754590194,118.77,True,True,stop,348,2898
