model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,14,5.808595708532616,5.81,True,True,stop,265,5594
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,15,5.943886682393317,5.94,True,True,stop,264,4671
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,16,3.4641016151377544,3.46,True,True,stop,263,6877
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,17,3.6364306518917706,3.64,True,True,stop,260,6317
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,18,6.121564668748527,6.12,True,True,stop,263,5461
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,19,2.354362089405747,2.35,True,True,stop,258,10208
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,20,0.7415246301196246,0.74,True,True,stop,263,5874
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,21,13.16017119854099,13.16,True,True,stop,259,9672
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,22,5.834599683236885,5.83,True,True,stop,256,5668
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,23,10.187614242692456,10.19,True,True,stop,266,8798
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,24,7.259726925787131,7.26,True,True,stop,266,8446
qwen3-235b-a22b-thinking-2507,level-2,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,25,20.70196703122801,20.7,True,True,stop,265,4449
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,1,3.0,3.0,True,True,stop,253,4971
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,2,3.0,3.0,True,True,stop,253,1780
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,3,28.0,28.0,True,True,stop,255,4100
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,4,2.0,2.0,True,True,stop,255,2797
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,5,46.0,46.0,True,True,stop,261,3659
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,6,-72.0,-72.0,True,True,stop,258,4022
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,7,2.0,2.0,True,True,stop,257,3053
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,8,38.0,38.0,True,True,stop,253,3876
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,9,93.0,93.0,True,True,stop,255,6026
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,10,72.0,72.0,True,True,stop,255,3977
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,11,40.0,40.0,True,True,stop,255,3671
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,12,12.0,12.0,True,True,stop,257,4149
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,13,4.0,4.0,True,True,stop,254,1212
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,14,-16.0,-16.0,True,True,stop,256,1274
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,15,41.0,41.0,True,True,stop,255,6361
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,16,-22.0,-22.0,True,True,stop,255,3900
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,17,12.0,12.0,True,True,stop,252,5843
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,18,5.0,5.0,True,True,stop,255,2466
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,19,-63.0,-63.0,True,True,stop,257,1836
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,20,30.0,30.0,True,True,stop,255,4420
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,21,10.0,10.0,True,True,stop,254,3594
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,22,3.0,3.0,True,True,stop,256,1067
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,23,-18.0,-18.0,True,True,stop,257,3419
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,24,10.0,10.0,True,True,stop,254,5808
qwen3-235b-a22b-thinking-2507,level-2,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,25,-40.0,-40.0,True,True,stop,251,3451
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,1,-1.6428571428571428,-1.64,True,True,stop,313,3259
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,2,-1.5000000000000002,-1.5,True,True,stop,316,2065
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,3,-0.5999999999999999,-1.6,True,False,stop,316,2741
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,4,-2.2499999999999996,-2.25,True,True,stop,316,2504
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,5,-3.870400160177822,-3.87,True,True,stop,313,9758
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,6,-3.412834032881211,,False,,,315,18900
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,7,-2.0,-2.0,True,True,stop,313,2530
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,8,-2.24943560250569,-2.25,True,True,stop,316,14747
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,9,-5.028944265427433,,False,,,316,19955
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,10,-1.1091141767915658,,False,,,312,21334
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,11,-0.5388452380075851,,False,,,312,17476
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,12,-1.2027449656676583,-1.2,True,True,stop,312,16672
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,13,-1.2115384615384615,-1.21,True,True,stop,314,3975
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,14,-2.2688233808525147,,False,,,311,17764
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,15,-3.85,-3.85,True,True,stop,316,2487
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,16,-0.16666666666666666,-1.17,True,False,stop,316,3254
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,17,-0.7941176470588234,-1.79,True,False,stop,316,3160
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,18,-1.8846153846153844,-1.88,True,True,stop,313,3295
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,19,-4.9329953915187605,,False,,,316,17250
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,20,-2.326220239708214,,False,,,314,18115
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,21,-2.5882352941176476,-2.59,True,True,stop,314,3393
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,22,-1.2500000000000002,-1.25,True,True,stop,314,2926
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,23,-5.848400114093492,,False,,,316,16228
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,24,-2.317253839678489,,False,,,312,15894
qwen3-235b-a22b-thinking-2507,level-2,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,quadratic_constrained_quadratic_programming__basic_qcqp__qwen3-235b-a22b-thinking-2507,25,-1.777777777777778,-1.78,True,True,stop,316,3223
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,1,8.378048780487813,8.38,True,True,stop,299,3793
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,2,31.03999999864849,31.04,True,True,stop,300,3554
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,3,42.00000000022205,42.0,True,True,stop,302,1408
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,4,108.47499999999994,108.48,True,True,stop,302,5400
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,5,-2.0,-2.0,True,True,stop,299,2649
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,6,78.3757399500557,78.38,True,True,stop,302,5691
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,7,46.000000000712426,46.0,True,True,stop,299,1708
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,8,96.00000000103965,96.0,True,True,stop,302,4416
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,9,-1.9655172413793078,-1.97,True,True,stop,303,5032
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,10,182.04101551962736,182.04,True,True,stop,305,6025
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,11,54.000000047831634,54.0,True,True,stop,302,2795
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,12,-1.9999999996984865,-2.0,True,True,stop,298,3534
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,13,62.13888889729991,62.14,True,True,stop,302,3524
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,14,46.02352941176489,46.02,True,True,stop,304,5785
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,15,6.000000000000001,6.0,True,True,stop,299,7533
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,16,29.000000011405557,29.0,True,True,stop,302,5892
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,17,37.500000006158245,37.5,True,True,stop,301,2589
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,18,2.944444445638918,2.94,True,True,stop,305,5502
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,19,282.2500000131683,282.25,True,True,stop,302,2255
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,20,411.5827586206872,411.58,True,True,stop,300,6426
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,21,18.444444444444237,18.44,True,True,stop,300,2918
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,22,65.40625000045968,65.41,True,True,stop,303,3555
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,23,382.1111111218892,382.11,True,True,stop,304,4396
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,24,35.60000000000002,35.6,True,True,stop,304,1885
qwen3-235b-a22b-thinking-2507,level-2,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,quadratic_programming__quadratic_programming__qwen3-235b-a22b-thinking-2507,25,22.99999999988581,23.0,True,True,stop,298,3458
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,1,1.732299936871923,1.73,True,True,stop,302,8296
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,2,29.224600646821024,29.22,True,True,stop,290,8428
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,3,5.291502224600881,5.29,True,True,stop,291,9583
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,4,0.2828427121087018,0.28,True,True,stop,286,13279
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,5,3.0687089984672182,3.07,True,True,stop,293,7106
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,6,2.4987213032829176,2.5,True,True,stop,279,12842
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,7,21.475104297602154,,False,,,288,15928
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,8,0.4000000187408366,0.4,True,True,stop,296,10841
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,9,16.72724032922442,,False,,,295,19266
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,10,4.397691725451946,4.4,True,True,stop,291,17323
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,11,0.34154199277876984,,False,,,296,18788
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,12,2.8474740083778936,2.85,True,True,stop,294,14334
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,13,2.6048706981955276,2.9,True,False,stop,286,17845
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,14,2.190889612988114,,False,,,288,17743
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,15,1.8456403824133711,,False,,,294,16507
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,16,10.293305663698165,10.31,True,False,stop,290,10571
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,17,0.7057515185178131,,False,,,305,17071
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,18,11.743888455438105,11.74,True,True,stop,289,11184
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,19,4.5175395107791685,,False,,,302,19625
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,20,11.775329280475392,,False,,,299,19651
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,21,0.876923076901222,0.88,True,True,stop,292,10886
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,22,15.355713754415305,,False,,,284,18168
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,23,31.332264770458927,,False,,,298,17036
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,24,7.623337317415972,7.62,True,True,stop,301,16842
qwen3-235b-a22b-thinking-2507,level-3,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,geometric__basic_geometric_programming__qwen3-235b-a22b-thinking-2507,25,8.797261468547369,,False,,,293,18002
qwen3-235b-a22b-thinking-2507,level-3,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,1,-12.0,-12.0,True,True,stop,272,4754
qwen3-235b-a22b-thinking-2507,level-3,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,2,9.0,9.0,True,True,stop,271,3416
qwen3-235b-a22b-thinking-2507,level-3,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,linear_programming__non_trivial_linear_programming__qwen3-235b-a22b-thinking-2507,3,-14.0,-14.0,True,True,stop,269,4726
