model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,16,8.0,8.0,True,True,stop,279,968
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,17,-50.0,-50.0,True,True,stop,283,1014
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,18,53.0,53.0,True,True,stop,280,1108
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,19,-3.0,-3.0,True,True,stop,277,855
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,20,46.0,46.0,True,True,stop,282,2060
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,21,-12.0,-12.0,True,True,stop,283,1952
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,22,14.0,14.0,True,True,stop,279,800
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18.0,True,True,stop,284,597
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,24,-16.0,-16.0,True,True,stop,279,1071
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,25,-92.0,-92.0,True,True,stop,284,4166
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-2.0854430379746836,-2.09,True,True,stop,386,2112
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-2.267857142857143,-2.27,True,True,stop,385,1425
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-3.102040816326531,-3.1,True,True,stop,386,1874
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.978200186542491,-1.14,True,False,stop,386,4011
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-4.37037037037037,-4.37,True,True,stop,385,2118
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-5.8690476190476195,-5.87,True,True,stop,385,3673
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-5.932140496555659,-1.715,True,False,stop,388,3172
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-3.7461830986738054,-3.83,True,False,stop,391,6732
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-1.3703703703703702,-1.37,True,True,stop,387,2279
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-2.838597117140402,-2.25,True,False,stop,385,2983
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-3.504427210346366,-2.06,True,False,stop,386,1360
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-0.09932659932659932,-0.1,True,True,stop,386,2624
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2451219512195122,-1.245,True,True,stop,387,3226
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-5.283077369215324,-1.23,True,False,stop,387,4088
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6751726767334925,-0.435,True,False,stop,385,1610
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-8.536368763972927,-5.83,True,False,stop,384,3549
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-1.5681818181818188,-1.57,True,True,stop,389,2723
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-2.383116883116883,-2.38,True,True,stop,386,2503
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-2.3396416798409985,-2.89,True,False,stop,386,2780
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-0.1863905325443787,-0.19,True,True,stop,388,2091
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.0470588235294114,-1.05,True,True,stop,387,2135
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-0.7334153263918096,-0.37,True,False,stop,386,2638
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.3055555555555556,-0.31,True,True,stop,385,3443
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.35600000000000004,-0.36,True,True,stop,388,1836
qwen-plus,level-3,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-7.450111920115676,-4.5,True,False,stop,387,2799
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,1,469.28155017465974,202.57,True,False,stop,355,2424
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,2,2.7082233983921604,263.72,True,False,stop,349,2313
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,3,146.5129695895551,146.52,True,True,stop,348,6193
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,4,10.697089091630449,11.44,True,False,stop,351,3039
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,5,72.1478873439763,72.1,True,False,stop,355,2134
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,6,22.295626722529054,23.13,True,False,stop,353,3297
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,7,20.092150203865835,83.0,True,False,stop,355,3205
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,8,301.9939207718449,638.92,True,False,stop,356,1355
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,9,127.14040563620361,129.5,True,False,stop,354,5329
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,10,-0.8503144653429787,-0.85,True,True,stop,356,4949
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,11,19.275373142578204,0.69,True,False,stop,348,1663
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,12,468.90679053032596,481.06,True,False,stop,352,1608
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,13,519.7417297572247,629.5,True,False,stop,350,4011
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,14,42.80132290094066,294.5,True,False,stop,352,800
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,15,198.5528000834889,198.65,True,False,stop,355,2219
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,16,37.61093668677289,37.65,True,False,stop,352,3473
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,17,42.32795079668754,89.0,True,False,stop,351,1863
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,18,200.8333333549236,200.83,True,True,stop,356,3532
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,19,108.61673554742998,166.81,True,False,stop,355,3336
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,20,180.8299421509396,200.0,True,False,stop,348,1949
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,21,227.28414941995788,233.9,True,False,stop,348,1914
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,22,32.51382488527179,46.76,True,False,stop,353,2883
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,23,16.822055959533817,1364.0,True,False,stop,348,1200
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,24,29.27771931502913,211.62,True,False,stop,352,2206
qwen-plus,level-3,quadratic_programming__quadratic_programming,QP,25,10.44019138850691,2.88,True,False,stop,347,2392
qwen-plus,level-4,geometric__basic_geometric_programming,GP,1,30.989660390663403,60.8,True,False,stop,321,1735
qwen-plus,level-4,geometric__basic_geometric_programming,GP,2,8.805879972403162,20.5,True,False,stop,323,2438
qwen-plus,level-4,geometric__basic_geometric_programming,GP,3,3.663812884861762,30.69,True,False,stop,301,4763
qwen-plus,level-4,geometric__basic_geometric_programming,GP,4,18.33260959919707,18.43,True,False,stop,297,3443
qwen-plus,level-4,geometric__basic_geometric_programming,GP,5,3.9021761993029935,4.84,True,False,stop,305,2614
qwen-plus,level-4,geometric__basic_geometric_programming,GP,6,10.37383753678764,11.11,True,False,stop,321,3198
qwen-plus,level-4,geometric__basic_geometric_programming,GP,7,9.989308657585795,15.24,True,False,stop,316,476
qwen-plus,level-4,geometric__basic_geometric_programming,GP,8,4.82956413106959,5.66,True,False,stop,304,3347
qwen-plus,level-4,geometric__basic_geometric_programming,GP,9,2.065564841677853,10.875,True,False,stop,313,1699
qwen-plus,level-4,geometric__basic_geometric_programming,GP,10,5.264296053843266,19.85,True,False,stop,312,3069
qwen-plus,level-4,geometric__basic_geometric_programming,GP,11,6.001471360208248,8.19,True,False,stop,307,1481
qwen-plus,level-4,geometric__basic_geometric_programming,GP,12,25.652743387318573,25.66,True,True,stop,312,4293
qwen-plus,level-4,geometric__basic_geometric_programming,GP,13,8.831760868875497,13.25,True,False,stop,304,708
qwen-plus,level-4,geometric__basic_geometric_programming,GP,14,23.965652915463124,33.02,True,False,stop,323,2538
qwen-plus,level-4,geometric__basic_geometric_programming,GP,15,1.893987984077169,13.48,True,False,stop,303,2292
qwen-plus,level-4,geometric__basic_geometric_programming,GP,16,1.527197666803188,1.67,True,False,stop,308,1487
qwen-plus,level-4,geometric__basic_geometric_programming,GP,17,51.53706926006997,53.94,True,False,stop,322,4540
qwen-plus,level-4,geometric__basic_geometric_programming,GP,18,6.637338237614702,6.68,True,False,stop,308,4451
qwen-plus,level-4,geometric__basic_geometric_programming,GP,19,15.2292730957685,17.04,True,False,stop,311,950
qwen-plus,level-4,geometric__basic_geometric_programming,GP,20,4.862645161855597,4.86,True,True,stop,321,5783
qwen-plus,level-4,geometric__basic_geometric_programming,GP,21,2.6499253114130523,8.25,True,False,stop,316,3833
qwen-plus,level-4,geometric__basic_geometric_programming,GP,22,6.296602916362355,6.3,True,True,stop,315,2204
qwen-plus,level-4,geometric__basic_geometric_programming,GP,23,18.949078792969143,25.66,True,False,stop,305,1034
qwen-plus,level-4,geometric__basic_geometric_programming,GP,24,6.031831289662035,7.47,True,False,stop,310,2926
qwen-plus,level-4,geometric__basic_geometric_programming,GP,25,46.544152500879285,48.28,True,False,stop,311,6327
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,1,-9.0,-9.0,True,True,stop,295,2412
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,2,107.0,107.0,True,True,stop,296,1879
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,3,-26.0,-26.0,True,True,stop,297,1851
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,4,37.0,37.0,True,True,stop,295,1373
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,5,2.0,2.0,True,True,stop,302,835
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,6,31.0,31.0,True,True,stop,300,1391
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,7,10.0,10.0,True,True,stop,298,4201
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,8,-11.0,-11.0,True,True,stop,297,3310
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,9,-51.0,-51.0,True,True,stop,303,1490
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,10,-16.0,-14.55,True,False,stop,297,2305
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,11,-129.0,-129.0,True,True,stop,302,1018
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,12,-64.0,-64.0,True,True,stop,298,2310
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,13,26.0,42.0,True,False,stop,297,1373
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,14,88.0,88.0,True,True,stop,299,1125
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,15,16.0,16.0,True,True,stop,292,2596
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,16,1.0,1.0,True,True,stop,295,1245
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,17,-58.0,-58.0,True,True,stop,293,1331
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,18,-18.0,-18.0,True,True,stop,296,1800
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,19,12.0,12.0,True,True,stop,294,871
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,20,42.0,42.0,True,True,stop,297,2201
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,21,32.0,32.0,True,True,stop,297,1021
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,22,-129.0,-129.0,True,True,stop,300,1922
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,23,12.0,12.0,True,True,stop,300,2418
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,24,-156.0,-156.0,True,True,stop,299,2456
qwen-plus,level-4,linear_programming__non_trivial_linear_programming,LP,25,4.0,4.0,True,True,stop,295,2030
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-0.6527777777777778,-0.65,True,True,stop,446,2874
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-7.333043888860684,0.0,True,False,stop,446,4561
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-2.8858695652173916,-2.89,True,True,stop,445,2431
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.359016917940804,-2.3654,True,True,stop,446,3029
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-0.5702341137123744,-0.57,True,True,stop,446,1832
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-1.408488063660478,-1.32,True,False,stop,446,1528
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-1.0053830995272894,-0.86,True,False,stop,447,6092
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-0.323943661971831,-0.27,True,False,stop,446,1536
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-3.5815669350448647,0.0,True,False,stop,445,4072
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-8.176561169027849,-2.615,True,False,stop,445,4132
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.9268558951965065,-0.93,True,True,stop,443,2235
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-0.44646962832125514,-3.74,True,False,stop,445,4289
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.6789542632656407,-0.61,True,False,stop,446,1673
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.7584613476067013,-1.46,True,False,stop,442,2120
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-1.646341463414634,-0.52,True,False,stop,447,1228
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.075471698113207,-1.87,True,False,stop,445,1630
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-4.82628958427384,-4.83,True,True,stop,444,3763
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-4.357142857142857,-4.36,True,True,stop,448,2716
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-8.625955763374638,-10.29,True,False,stop,447,2007
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-7.067888682790947,-3.83,True,False,stop,445,3170
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-6.9508962690351614,-4.0,True,False,stop,446,3276
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-0.4728260869565218,-0.47,True,True,stop,445,2465
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.8516746411483253,-0.85,True,True,stop,445,2321
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-1.9731512122637183,-1.59,True,False,stop,445,2234
qwen-plus,level-4,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.8900990099009904,-1.89,True,True,stop,446,1447
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,1,43.498100666611094,43.5,True,True,stop,374,4617
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,2,300.30384621433706,989.0,True,False,stop,365,1136
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,3,50.87500000108809,50.875,True,True,stop,367,2226
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,4,146.73106152507924,166.5,True,False,stop,372,2746
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,5,41.85457064186488,41.86,True,True,stop,369,3082
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,6,49.49999999999946,50.5,True,False,stop,365,1344
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,7,73.85147476886699,80.16,True,False,stop,372,3871
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,8,134.5320404989256,190.5,True,False,stop,371,2883
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,9,12.724481329270606,152.85,True,False,stop,366,2425
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,10,30.848571428127517,30.85,True,True,stop,369,4044
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,11,104.66089979132082,3.7,True,False,stop,362,5884
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,12,132.55197390577683,130.79,True,False,stop,367,3222
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,13,25.088152985393073,37.7,True,False,stop,367,7347
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,14,22.95867768666089,260.0,True,False,stop,372,758
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,15,131.52000001709354,228.0,True,False,stop,365,2221
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,16,99.71590911344391,99.72,True,True,stop,365,4024
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,17,55.764171713980666,156.72,True,False,stop,366,4676
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,18,124.3804256229725,242.0,True,False,stop,365,1948
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,19,20.686704527264528,90.17,True,False,stop,370,1956
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,20,60.484848489806765,62.0,True,False,stop,368,3018
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,21,30.490822030473268,44.89,True,False,stop,365,2869
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,22,6.945308930228182,24.0,True,False,stop,372,9014
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,23,54.63030399528724,165.5,True,False,stop,375,2084
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,24,328.9484912046852,187.98,True,False,stop,369,2443
qwen-plus,level-4,quadratic_programming__quadratic_programming,QP,25,118.77044754590194,159.62,True,False,stop,362,5854
