model,level,source_file,example_index,problem_type,primary_error_type,secondary_error_types,correct,finish_reason,input_tokens,output_tokens,reasoning_formulation_score,reasoning_approach_score,reasoning_constraint_score,reasoning_hallucination,reasoning_failure_point,arithmetic_error_found,arithmetic_first_error_step,arithmetic_computed_value,arithmetic_correct_value,arithmetic_error_magnitude,arithmetic_cascaded,arithmetic_additional_independent_errors,final_correct_value_in_reasoning,final_correct_value_found,final_distance_from_expected,final_model_recognized_it,final_reason_not_recognized,final_context
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,3,semidefinite_programming,hallucination,partial_reasoning_failure|constraint_handling_failure,False,stop,383,1370,2,1,0,True,Used an infeasible point (violating constraints) as the final answer after acknowledging violation.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,4,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,392,3841,2,1,1,False,Did not prove global optimality or produce a fully feasible optimizer; relied on sampled/heuristic candidate X.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,5,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,379,3847,2,1,1,False,"The approach relies on heuristic reasoning, line searches, and lower/upper-bound arguments without producing a feasible optimizer or completing the dual/KKT/global optimality proof.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,6,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,388,3943,2,1,1,False,"Did not produce nor justify the existence of a feasible PSD matrix attaining the bound; argument is based on an unattainable lower bound, not a construction or proof of optimality.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,7,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,395,3110,2,1,1,False,"The model restricts to diagonal matrices and solves the reduced problem, without justifying that the optimizer must be diagonal—violating the global optimality proof requirement.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,8,semidefinite_programming,partial_reasoning_failure,,False,stop,392,4715,2,1,2,False,"Restricted to a partially justified form (mostly-diagonal plus one off-diagonal), without a full global optimality argument for the SDP.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,9,semidefinite_programming,partial_reasoning_failure,,False,stop,392,3932,2,1,2,False,"The model did not establish global optimality, only constructed a feasible diagonal solution and computed its value.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,10,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,389,2762,2,1,1,True,"Committed to the value at an infeasible point after acknowledging constraint violation (<A2,X> ≠ b2 for the sampled X).",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,11,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,393,2044,2,1,1,False,Incomplete global optimality proof; solution is a heuristic estimate not derived from a feasible point or full optimization argument.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,12,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,391,2576,2,1,1,False,"Failed to prove global optimality or feasibility for the proposed X; constraints not fully satisfied in final candidate, only checked for a diagonal X.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,13,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,379,3392,2,1,1,False,"The failure is in the lack of justification or verification that the constructed X is PSD and thus actually feasible, as well as lack of proof of global optimality—the approach only tests a candidate.",True,"Calculation of <C, A1> and <C, A2>","<C, A1> = -27, <C, A2> = -29","<C, A1> = -16.0, <C, A2> = -16.0",large (> 20%),True,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,14,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,375,6264,2,1,1,True,"Outputs a minimum value for <C,X> at a point without proving or verifying feasibility or optimality.",True,"Calculation of <C, A_1> in the parameterization X = αA1 + βA2 + γI",25,35.5,large (> 20%),True,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,15,semidefinite_programming,hallucination,partial_reasoning_failure|constraint_handling_failure,False,stop,393,3473,2,1,0,True,Committed to objective at infeasible (non-PSD) point after recognizing constraint violation.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,16,semidefinite_programming,partial_reasoning_failure,,False,stop,388,1039,2,1,2,False,"The failure is the unjustified restriction to diagonal X, which misses potentially better (lower objective) solutions with off-diagonal or lower-rank matrices.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,17,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,380,2091,2,1,1,True,"The model outputs the objective value at an infeasible (non-PSD) candidate after recognizing the violation, committing hallucination.",False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,18,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,376,1764,2,1,1,True,Knowingly using an infeasible point's objective value as the final answer after acknowledging constraint violations.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,19,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,390,2296,2,1,1,True,Committed to the infeasible candidate's value after recognizing its constraint violation.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,20,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,384,3023,2,1,1,False,"The model stopped after finding a feasible point with low objective value, but did not prove global optimality or fully verify positive semidefiniteness.",True,"Solving for the coefficients p, q, r in the linear system for X","p ≈ -0.457, q ≈ -1.4, r ≈ 8.68","p ≈ -0.3415, q ≈ -1.3454, r ≈ 8.4995",medium (5-20%),True,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,21,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,397,826,2,1,1,False,Unjustified restriction to the diagonal subspace; global optimality is not established for the original problem.,True,"Solving the linear system for x1, x2, x3 (diagonal entries of X)","x1=20/7, x2=61/7, x3=24/7","x1=10, x2=6, x3=-1",large (> 20%),True,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,22,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,389,2882,2,1,1,True,Final answer knowingly obtained from infeasible (constraint-violating) candidate.,True,determinant of C and characteristic polynomial construction,det(C) = 20.25,det(C) = 23.5,medium (5-20%),True,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,23,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,388,2360,2,1,1,False,Relied on minimum eigenvalue lower bound rather than solving the equality-constrained SDP or demonstrating feasibility for that bound.,False,,,,,,0,False,,,,,
Qwen Plus,level-3,eval_results_qwen_plus/level-3/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,24,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,383,2147,2,1,1,False,"Approach is incomplete; does not solve for feasibility with all constraints or prove optimality, only provides a lower-bound estimate.",True,Estimation of lambda_min(C) as -3.2 (leading to objective -28.8),"-3.2 (lambda_min(C)), -28.8 (objective)","-0.6074 (lambda_min(C)), -5.47 (objective)",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,0,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,321,1735,2,1,1,False,No global optimality proof; only point sampling and incremental search.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,1,geometric,hallucination,partial_reasoning_failure|constraint_handling_failure,False,stop,323,2438,2,1,0,True,Committing to an objective value at a point already identified as infeasible.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,2,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,301,4763,2,1,1,False,"No proof of global optimality; only point-sampling used, with no argument that the first sampled value represents the minimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,3,geometric,partial_reasoning_failure,arithmetic_failure,False,stop,297,3443,2,1,2,False,"Approach: The model only heuristically searched plausible candidates, checking feasibility, but did not mathematically prove global optimality or fully justify restricting attention to the points tested.",True,"Objective value evaluated at x1=2.07, x2=1.55, x3=1.3729",18.428,18.3326,small (< 5%),False,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,4,geometric,partial_reasoning_failure,,False,stop,305,2614,2,1,2,False,approach lacks a proof of global optimality; sampled feasible points only,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,5,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,321,3198,2,1,1,False,"incomplete global optimality justification; only subspace sampling and point evaluations, not a proof",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,6,geometric,partial_reasoning_failure,,False,stop,316,476,2,1,2,False,Did not justify global optimality; used point sampling instead of a valid global optimization argument.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,7,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,304,3347,2,1,1,False,"Global optimality not established: solution searches along a restricted subspace (x1=0.5, x2 tight with constraint 3) but does not prove this yields the global minimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,8,geometric,partial_reasoning_failure,,False,stop,313,1699,2,1,2,False,"No global optimality argument; only point sampling, so approach_score=1.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,9,geometric,partial_reasoning_failure,,False,stop,312,3069,2,1,2,False,Did not establish global optimality; only sampled feasible points and did not prove no better value is possible.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,10,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,307,1481,2,1,1,False,No global optimality proof—manual sampling only,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,11,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,304,708,2,1,1,False,"incomplete global optimality proof (only evaluated one feasible point, did not explore or justify global minimum)",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,12,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,323,2538,2,1,1,False,"Relied on point sampling, not a proof of global optimality.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,13,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,303,2292,2,1,1,False,Did not justify global optimality—only sampled boundary points and selected the lowest feasible value without proof.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,14,geometric,partial_reasoning_failure,,False,stop,308,1487,2,1,2,False,"The failure is in not proving global optimality: the model only found one feasible point, calculated the value, and did not attempt to show no better feasible value exists; it did not use KKT or boundary/active set logic.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,15,geometric,partial_reasoning_failure,arithmetic_failure,False,stop,322,4540,2,1,2,False,"Did not prove global optimality: only sampled feasible points and selected the lowest, without proving the true minimum is not lower elsewhere.",True,"Model computes the objective at x1=1.5, x2=1.3, x3=1.98 and claims sum is 53.94.",53.94,56.33,medium (5-20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,16,geometric,partial_reasoning_failure,,False,stop,308,4451,2,1,2,False,Global optimality was not fully established; only candidate points (with feasibility checked) were considered rather than a proof of optimality via KKT or similar argument.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,17,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,311,950,2,1,1,False,Unjustified restriction to x2=1 and no global optimality argument; only local candidate tested.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,18,geometric,partial_reasoning_failure,,False,stop,316,3833,2,1,2,False,point sampling without global optimality proof,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,19,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,305,1034,2,1,1,False,"Incomplete global optimality argument; solution relies on point sampling and partial minimization, not a complete proof.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,20,geometric,partial_reasoning_failure,,False,stop,310,2926,2,1,2,False,"Restricted subspace (x1 = x2) was used without proof that this contains the global optimizer, so global optimality was not proven.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/geometric__basic_geometric_programming__qwen-plus.json,21,geometric,partial_reasoning_failure,,False,stop,311,6327,2,1,2,False,No proof of global optimality—solution rests on sampled feasible points without justification that none better exist.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/linear_programming__non_trivial_linear_programming__qwen-plus.json,0,linear_programming,no_correct_value_found,,False,stop,297,2305,2,2,2,False,Arithmetic or completeness: missed exploring all candidate vertices; reasoning and constraint handling fully justified for the analyzed point.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/linear_programming__non_trivial_linear_programming__qwen-plus.json,1,linear_programming,partial_reasoning_failure,,False,stop,297,1373,2,1,2,False,"failure to prove global optimality—only one vertex is checked, and insufficient justification is provided that this yields the minimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,0,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,446,4561,2,1,1,False,"incomplete optimality proof—final answer is from point-sampling, not from a guaranteed global minimum",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,1,qcqp,partial_constraint_handling_failure,arithmetic_failure,False,stop,446,1528,2,2,1,False,Incomplete constraint verification: constraints 2 and 3 are not explicitly checked; feasibility is assumed based on 'small x'.,True,Q_0^{-1} * c_0 calculation and subsequent x_uncon,"x* ≈ [-0.156, -0.502, 0.304]","x* ≈ [0.1410251, -0.4700855, 0.2312057]",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,2,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,447,6092,2,1,1,False,global optimality not established; only sampled a subspace without justification,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,3,qcqp,arithmetic_failure,no_correct_value_found,False,stop,446,1536,2,2,2,False,"Possible minor algebraic approximation, but reasoning, formulation, and constraint logic are correct.",True,Matrix-vector product to find x* = -Q_0^{-1} c_0.,"x* ≈ [-0.019, 0.237, 0.082]","x* ≈ [-0.252, 0.346, 0.203]",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,4,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,445,4072,2,1,1,False,Incomplete optimality proof—the model only tested discrete feasible points but did not prove the sampled point is globally optimal.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,5,qcqp,partial_reasoning_failure,,False,stop,445,4132,2,1,2,False,"Did not justify global optimality—merely found a feasible point with lower objective, without proof that it is the global optimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,6,qcqp,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,445,4289,2,1,1,True,Used an infeasible point as final answer despite acknowledging violation.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,7,qcqp,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,446,1673,2,1,1,False,The solution only checks constraints at a single candidate and does not fully justify global optimality or active-set possibilities; only partial constraint verification is attempted.,True,Calculation of x* = -Q_0^{-1} c_0,"x* ≈ [-0.02, -0.324, 0.108]","x* ≈ [0.615, -0.744, -0.308]",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,8,qcqp,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,442,2120,2,1,1,True,"Model uses the value at the unconstrained minimizer despite recognizing it violates constraint 2, thus failing at constraint handling and optimality justification.",True,Calculation of unconstrained minimizer x* = -Q_0^{-1} c_0.,"x* ≈ [-0.33, 0.62, -0.18]","x* ≈ [-3.15, 3.92, -0.62]",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,9,qcqp,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,447,1228,2,1,1,False,The solution's main failure is that it does not rigorously check whether all quadratic constraints are satisfied—only rough estimation—so it does not validly prove feasibility or optimality of the unconstrained minimizer.,True,Computation of x* = -Q_0^{-1} c_0,"x* ≈ [-0.3659, -0.0656, 0.1607]","x* ≈ [-0.39024, -0.07317, 0.12195]",medium (5-20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,10,qcqp,no_correct_value_found,,False,stop,445,1630,2,2,2,False,"None; global optimality established by unconstrained feasible minimizer for convex problem, no unsupported number or constraint violation committed.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,11,qcqp,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,447,2007,2,1,1,False,"After abandoning the unconstrained minimizer (which was infeasible), the model searched only along the negative gradient direction, without justification that the global minimum lies on this line, and did not check all constraints at the new candidate point.",True,"Model computes Q_0 d for d = [2,-2,-4] incorrectly","Q_0 d = [0, -6, -4], d^T (Q_0 d) = 28","Q_0 d = [2, 46, 24], d^T (Q_0 d) = -184",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,12,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,445,3170,2,1,1,False,Did not establish global optimality—merely sampled a feasible point without proving it's optimal.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,13,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,446,3276,2,1,1,False,"Did not prove global optimality; restricted search to subspace without justification, rather than fully analyzing active constraints or applying KKT.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,14,qcqp,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,445,2234,2,1,1,False,"Did not prove global optimality; constraint handling only checked feasibility approximately along one restricted direction, without fully verifying all constraints at proposed t.",True,"Model calculates unconstrained minimizer x* = [1.125, -0.5, 0.25] for Q_0 x = -c_0","[1.125, -0.5, 0.25]","[1.3675, -0.6074, 0.3786]",medium (5-20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,0,quadratic_programming,partial_reasoning_failure,,False,stop,365,1136,2,1,2,False,Did not prove global optimality; stopped at a feasible sample point without full justification.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,1,quadratic_programming,partial_reasoning_failure,,False,stop,372,2746,2,1,2,False,"Did not justify global optimality; stopped at a feasible, suboptimal point without a complete boundary or KKT argument.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,2,quadratic_programming,partial_reasoning_failure,,False,stop,365,1344,2,1,2,False,No proof of global optimality; only a feasible point of low objective value is found.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,3,quadratic_programming,no_correct_value_found,,False,stop,372,3871,2,2,2,False,"The model does not systematically check all possible active-set combinations for constraints, but the method and justification for the presented candidate are mathematically sound for this class of problem.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,4,quadratic_programming,partial_reasoning_failure,,False,stop,371,2883,2,1,2,False,"incomplete proof of global optimality; only a feasible point was found and checked, with no global argument.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,5,quadratic_programming,partial_reasoning_failure,,False,stop,366,2425,2,1,2,False,"Did not perform full minimization along the equality constraint (i.e., did not solve the reduced 2D constrained problem or use KKT to guarantee global optimality), settling on the best value from a few corners instead.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,6,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,362,5884,2,1,1,False,Did not prove global optimality; stopped after point sampling and heuristic evaluation.,True,"Calculation of x_uc = -P^{-1}q and projection to satisfaction of A x = b (i.e., x*).","x* ≈ [0.0187, -0.0501, 0.3353] (objective ≈ 3.7)","x* ≈ [3.383, -1.973, 2.518] (objective ≈ 104.66)",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,7,quadratic_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,367,3222,2,1,1,True,"After finding the equality-constrained minimizer violated an inequality, the model reported the (infeasible) point’s objective as the answer, rather than fully solving for the constrained minimum.",True,"Computation of x^T P x for x = [-1.256, 0.792, 3.279]",260.875,290.912,large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,8,quadratic_programming,partial_reasoning_failure,,False,stop,367,7347,2,1,2,False,"Point-sampling approach without proof of global optimality; only candidates along a parameterized line were tested and minimum reported among those, lacking full optimality justification.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,9,quadratic_programming,partial_reasoning_failure,arithmetic_failure,False,stop,372,758,2,1,2,False,"Stopped after testing a feasible point and did not prove global optimality; only heuristic sampling, not full optimization logic.",True,"Model claims x^T P x = 492 for x = [2, 4, 2].",492,460,medium (5-20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,10,quadratic_programming,partial_reasoning_failure,,False,stop,365,2221,2,1,2,False,Did not prove global optimality—only computed objective at a feasible point without justifying optimality.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,11,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,366,4676,2,1,1,False,Approach fails to exhaust all active set cases and does not fully prove global optimality.,True,"Computation of x^T P x for x = [11/7, 16/7, 26/7]",319.45 (claimed); (1/2) = 159.72,143.83; (1/2) = 71.92,large (> 20%),False,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,12,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,365,1948,2,1,1,False,The model did not prove global optimality; it relied on feasible point search without excluding better solutions elsewhere.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,13,quadratic_programming,partial_reasoning_failure,arithmetic_failure,False,stop,370,1956,2,1,2,False,Stopped after the first feasible candidate active set and did not justify global optimality.,True,"Calculate P x for x ≈ [3.532, 0.56, 1.578]","[76.77, -40.42, -40.15]","[80.368, -41.972, -38.924]",medium (5-20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,14,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,368,3018,2,1,1,False,Did not prove global optimality; reasoning restricted to a subspace without justification.,False,,,,,,0,False,,,,,
